loan_id,customer_id,loan_type,employment_type,region,loan_status,credit_score,loan_amount,outstanding_amount,collateral_value,ltv,missed_payments,dpd,previous_dpd,dpd_change,risk_score,risk_category,ews_alert_level
LN007932,CUST003793,Education,Business Owner,South,Active,683,484222,448911.12,100095,4.837624256955892,2,5,0,5,3,Medium Risk,Critical
LN007933,CUST007393,Personal,Self-Employed,West,Active,776,784500,400179.41,605063,1.2965592012732559,0,0,0,0,2,Low Risk,Critical
LN007934,CUST004043,Business,Business Owner,South,Active,555,1749182,883901.34,180171,9.708454745769297,1,0,90,-90,4,Medium Risk,Critical
LN007935,CUST001372,Business,Self-Employed,North,Active,556,1025146,941334.57,1381444,0.7420829219280695,1,0,30,-30,2,Low Risk,Critical
LN007936,CUST007136,Personal,Self-Employed,West,Active,794,861068,418139.31,2001206,0.4302745444496968,0,0,30,-30,0,Low Risk,No Alert
LN007937,CUST000321,Personal,Salaried,Central,Active,560,864501,115166.74,109146,7.920592600736628,2,15,0,15,5,Medium Risk,Critical
LN007938,CUST004655,Business,Business Owner,Central,Active,672,483125,168036.57,1140204,0.42371803642155265,2,0,0,0,0,Low Risk,Watch
LN007939,CUST004060,Home,Business Owner,East,Active,609,1380591,812509.09,2701432,0.5110589494756855,2,5,30,-25,2,Low Risk,Warning
LN007940,CUST005301,Personal,Business Owner,West,Active,645,1307405,551338.62,260603,5.0168455466744435,1,5,0,5,4,Medium Risk,Critical
LN007941,CUST006762,Education,Business Owner,East,Active,513,1393357,510741.56,336881,4.136051009110042,0,0,10,-10,4,Medium Risk,Critical
LN007942,CUST006855,Education,Salaried,Central,Active,682,1350094,254772.89,2382100,0.5667662986440536,2,15,10,5,1,Low Risk,Warning
LN007943,CUST005506,Home,Salaried,East,Active,814,522984,434387.84,1554606,0.336409353881305,1,0,0,0,0,Low Risk,Watch
LN007944,CUST005738,Auto,Business Owner,West,Active,646,1051248,619928.37,680106,1.5457119919541953,2,0,0,0,3,Medium Risk,Critical
LN007945,CUST007960,Home,Self-Employed,Central,Default,731,2065987,1858261.22,2169252,0.9523960332870501,1,90,30,60,3,Medium Risk,Critical
LN007946,CUST007940,Business,Salaried,South,Active,796,2072342,1224615.68,2034877,1.018411432238902,2,0,0,0,1,Low Risk,Warning
LN007947,CUST001132,Auto,Self-Employed,Central,Active,639,248832,146581.82,1448146,0.1718279786706589,0,0,0,0,1,Low Risk,Warning
LN007948,CUST002579,Business,Self-Employed,East,Default,647,1635244,574048.12,647052,2.5272219234311923,0,90,90,0,6,High Risk,Critical
LN007949,CUST006554,Education,Self-Employed,East,Active,535,1947979,1007843.91,1179641,1.651332057804027,0,0,0,0,4,Medium Risk,Critical
LN007950,CUST004043,Personal,Business Owner,Central,Active,776,278986,40154.04,2034645,0.1371177773026744,1,0,0,0,0,Low Risk,Watch
LN007951,CUST003368,Business,Salaried,North,Default,555,2173278,844409.31,1816351,1.1965077234521302,0,120,60,60,6,High Risk,Critical
LN007952,CUST000818,Education,Business Owner,North,Default,540,1295717,420749.13,2816322,0.4600741676555451,0,120,0,120,5,Medium Risk,Critical
LN007953,CUST005291,Home,Self-Employed,North,Active,668,1149719,565862.08,599781,1.9168980011037362,0,10,90,-80,4,Medium Risk,Critical
LN007954,CUST007499,Business,Business Owner,South,Delinquent,670,2358278,943587.67,791919,2.977928298222419,2,60,0,60,4,Medium Risk,Critical
LN007955,CUST006637,Education,Self-Employed,South,Default,605,1492655,1279263.45,1875350,0.7959340923027701,1,120,0,120,4,Medium Risk,Critical
LN007956,CUST007363,Personal,Business Owner,South,Active,726,300267,40061.7,2472006,0.12146693818704324,0,0,30,-30,0,Low Risk,Watch
LN007957,CUST000012,Business,Business Owner,Central,Delinquent,585,1210840,357777.53,2574089,0.47039554576395765,1,30,0,30,3,Medium Risk,Warning
LN007958,CUST000195,Education,Salaried,Central,Active,793,862062,140884.54,2183101,0.3948795772618857,4,0,0,0,1,Low Risk,Warning
LN007959,CUST002538,Business,Salaried,West,Active,645,1293350,783255.54,223108,5.796968284418309,2,10,0,10,4,Medium Risk,Critical
LN007960,CUST002843,Personal,Self-Employed,North,Active,763,465561,384450.49,1634677,0.28480305283551427,0,5,0,5,1,Low Risk,Warning
LN007961,CUST007025,Business,Self-Employed,West,Active,746,2486307,1459247.36,2870991,0.866010029289538,4,0,30,-30,1,Low Risk,Warning
LN007962,CUST002230,Business,Self-Employed,North,Active,647,1391154,214622.46,263037,5.288814881556587,1,5,0,5,4,Medium Risk,Critical
LN007963,CUST003010,Education,Business Owner,East,Active,721,1312776,310704.21,1006707,1.3040298716508378,0,0,90,-90,2,Low Risk,Critical
LN007964,CUST007985,Auto,Self-Employed,West,Active,645,1210094,333583.85,916760,1.3199681486975872,0,0,0,0,3,Medium Risk,Critical
LN007965,CUST004752,Business,Salaried,Central,Active,607,1610807,678814.51,954740,1.6871682342836793,0,0,90,-90,3,Medium Risk,Critical
LN007966,CUST006018,Auto,Self-Employed,East,Default,714,133017,93279.35,1895206,0.07018603782385661,0,90,0,90,3,Medium Risk,Critical
LN007967,CUST007484,Home,Self-Employed,West,Active,744,1213516,1037624.76,2465189,0.49226083679588056,0,0,0,0,0,Low Risk,No Alert
LN007968,CUST006838,Business,Business Owner,East,Active,629,2387672,2188254.2,1032313,2.3129341585352505,1,15,0,15,4,Medium Risk,Critical
LN007969,CUST002078,Auto,Salaried,East,Active,563,1355673,276480.0,863502,1.5699708859967898,2,0,0,0,4,Medium Risk,Critical
LN007970,CUST005716,Home,Self-Employed,East,Default,799,59414,26651.44,1226047,0.0484598061901379,3,120,10,110,4,Medium Risk,Critical
LN007971,CUST007846,Education,Salaried,Central,Default,723,1158691,251918.32,38451,30.134222777040907,2,120,90,30,5,Medium Risk,Critical
LN007972,CUST003868,Business,Self-Employed,East,Active,564,2016163,948872.59,2992482,0.6737427326212823,2,0,90,-90,2,Low Risk,Critical
LN007973,CUST007961,Education,Salaried,Central,Active,564,2106408,410369.53,396567,5.311606865926817,0,0,90,-90,4,Medium Risk,Critical
LN007974,CUST005216,Home,Self-Employed,South,Active,681,2318620,1822270.07,877539,2.642184563876933,3,0,0,0,3,Medium Risk,Critical
LN007975,CUST007549,Education,Self-Employed,East,Active,607,1513532,1174466.48,1459111,1.037297368054932,3,0,0,0,3,Medium Risk,Warning
LN007976,CUST004874,Education,Business Owner,North,Active,822,970062,885390.54,2064312,0.46992024461418624,1,0,60,-60,0,Low Risk,Watch
LN007977,CUST000444,Personal,Business Owner,Central,Active,610,87161,11852.07,2183281,0.03992202561191161,2,0,60,-60,1,Low Risk,Warning
LN007978,CUST000298,Home,Salaried,South,Active,575,331193,84597.26,2127449,0.15567611726532574,1,5,0,5,3,Medium Risk,Critical
LN007979,CUST004904,Education,Salaried,Central,Active,749,1054170,909653.83,935012,1.1274400756353928,0,5,0,5,2,Low Risk,Warning
LN007980,CUST005857,Auto,Salaried,East,Active,740,1681955,1049881.42,318248,5.285044996355044,1,0,30,-30,2,Low Risk,Critical
LN007981,CUST000845,Home,Salaried,Central,Active,725,2210254,1057547.27,2757142,0.8016467777140242,0,0,90,-90,0,Low Risk,Watch
LN007982,CUST001016,Personal,Business Owner,West,Default,804,2317575,1569531.94,2306578,1.0047676688150151,2,90,0,90,4,Medium Risk,Critical
LN007983,CUST001385,Business,Salaried,West,Active,663,1075608,331895.19,326702,3.292321442782719,1,0,0,0,3,Medium Risk,Critical
LN007984,CUST001398,Education,Self-Employed,North,Active,762,207868,148847.25,1723409,0.12061443337014023,1,0,30,-30,0,Low Risk,Watch
LN007985,CUST000554,Auto,Self-Employed,Central,Active,514,1097196,566421.23,100046,10.96691521899926,0,0,30,-30,4,Medium Risk,Critical
LN007986,CUST002351,Personal,Self-Employed,East,Delinquent,840,1102833,723410.73,2179049,0.5061074808322346,1,30,0,30,2,Low Risk,Warning
LN007987,CUST004517,Home,Business Owner,East,Active,652,2038601,725969.19,2579879,0.7901924857716195,1,5,10,-5,2,Low Risk,Warning
LN007988,CUST001270,Education,Salaried,West,Active,537,153257,84521.89,1139662,0.13447583581798814,3,0,60,-60,3,Medium Risk,Critical
LN007989,CUST007888,Personal,Self-Employed,Central,Active,536,2411208,434591.6,2228138,1.082162774478062,2,0,0,0,3,Medium Risk,Critical
LN007990,CUST001261,Personal,Self-Employed,East,Active,621,2032436,522385.9,2353572,0.8635537812312519,1,15,0,15,2,Low Risk,Warning
LN007991,CUST007702,Auto,Business Owner,South,Active,771,73109,7430.1,1031874,0.07085070464029523,0,0,0,0,0,Low Risk,No Alert
LN007992,CUST000185,Business,Business Owner,East,Active,756,2078231,738916.52,2361010,0.8802296474813744,0,0,0,0,0,Low Risk,Watch
LN007993,CUST004564,Business,Business Owner,Central,Active,674,1702155,185025.24,2794383,0.6091344672509101,1,0,0,0,0,Low Risk,Watch
LN007994,CUST006898,Business,Self-Employed,West,Active,792,145926,76289.04,931758,0.1566136271435287,2,15,90,-75,1,Low Risk,Watch
LN007995,CUST002411,Home,Business Owner,South,Active,800,934289,120572.24,355716,2.626502603200306,0,5,0,5,3,Medium Risk,Critical
LN007996,CUST005403,Personal,Self-Employed,East,Active,641,163947,42957.08,148843,1.1014760519473539,0,0,10,-10,2,Low Risk,Warning
LN007997,CUST005673,Home,Salaried,North,Active,661,551225,268231.62,652855,0.8443299048027509,0,0,0,0,1,Low Risk,Warning
LN007998,CUST004432,Personal,Self-Employed,North,Active,838,1521832,560663.41,1410419,1.0789928382984064,2,0,0,0,1,Low Risk,Warning
LN007999,CUST002210,Auto,Salaried,West,Active,522,1899892,503871.27,2916490,0.6514310009634869,0,0,60,-60,2,Low Risk,Critical
LN008000,CUST007328,Auto,Self-Employed,South,Delinquent,849,1445727,635240.99,2088487,0.6922365329542391,0,60,10,50,2,Low Risk,Warning
LN008001,CUST005594,Home,Salaried,North,Active,836,1461254,241361.75,1188105,1.2299030809566494,4,10,0,10,3,Medium Risk,Warning
LN008002,CUST003673,Home,Self-Employed,North,Active,565,1290909,895860.95,722300,1.7872199916932023,0,0,30,-30,4,Medium Risk,Critical
LN008003,CUST007490,Auto,Self-Employed,East,Active,557,1580893,888847.08,1856994,0.8513183133601939,3,0,0,0,3,Medium Risk,Critical
LN008004,CUST006156,Education,Self-Employed,Central,Active,528,1364839,383902.22,1068188,1.2777142225900309,0,10,90,-80,5,Medium Risk,Critical
LN008005,CUST005544,Business,Self-Employed,East,Active,582,1212834,991849.63,296864,4.085486956990406,0,0,30,-30,3,Medium Risk,Critical
LN008006,CUST007241,Business,Business Owner,East,Active,628,2104949,354906.04,706349,2.9800410278771543,0,0,90,-90,3,Medium Risk,Critical
LN008007,CUST004684,Auto,Self-Employed,West,Active,632,125528,95283.15,2855750,0.04395622866147247,1,5,60,-55,2,Low Risk,Warning
LN008008,CUST001882,Business,Self-Employed,East,Active,614,2196035,274956.81,429590,5.111932307549059,2,0,30,-30,3,Medium Risk,Critical
LN008009,CUST004297,Education,Business Owner,South,Active,533,595022,353952.86,347569,1.7119535977029021,2,0,0,0,4,Medium Risk,Critical
LN008010,CUST000522,Education,Business Owner,South,Active,624,1945738,1169382.95,39940,48.716524787180774,1,0,30,-30,3,Medium Risk,Critical
LN008011,CUST001888,Personal,Business Owner,Central,Active,577,712834,158062.71,913833,0.7800484333570795,1,0,0,0,2,Low Risk,Critical
LN008012,CUST002553,Home,Business Owner,North,Delinquent,774,1976252,1409513.65,904074,2.185940531416676,1,30,0,30,4,Medium Risk,Critical
LN008013,CUST003810,Business,Business Owner,North,Active,843,2469986,1382668.82,666752,3.704504823382607,3,0,60,-60,3,Medium Risk,Critical
LN008014,CUST005808,Education,Business Owner,Central,Default,667,2476173,785729.9,2236093,1.1073658385407048,1,90,10,80,5,Medium Risk,Critical
LN008015,CUST004884,Home,Business Owner,Central,Active,580,1241156,888019.0,306140,4.054210491931796,0,0,0,0,3,Medium Risk,Critical
LN008016,CUST007207,Home,Business Owner,East,Active,594,2400857,1203188.78,1069252,2.2453612431868257,3,0,0,0,4,Medium Risk,Critical
LN008017,CUST004156,Personal,Business Owner,West,Default,708,156626,72957.95,1088591,0.1438795654198868,2,120,10,110,3,Medium Risk,Critical
LN008018,CUST004674,Home,Business Owner,North,Active,571,1753929,183633.32,161613,10.852647992426352,4,0,30,-30,5,Medium Risk,Critical
LN008019,CUST004417,Home,Business Owner,North,Active,644,2127615,1107658.3,2051879,1.0369105585660754,4,0,30,-30,3,Medium Risk,Warning
LN008020,CUST005555,Auto,Salaried,Central,Active,537,1136888,716995.02,746815,1.5223154328715947,0,0,0,0,4,Medium Risk,Critical
LN008021,CUST007804,Personal,Self-Employed,Central,Active,670,860128,683548.38,2226064,0.38638960964284946,1,0,0,0,0,Low Risk,Watch
LN008022,CUST007844,Personal,Self-Employed,North,Delinquent,539,2071970,1890141.32,1534280,1.3504510258883646,1,30,0,30,6,High Risk,Critical
LN008023,CUST003480,Business,Business Owner,North,Active,672,678572,200891.84,2049138,0.33114997623390907,1,15,0,15,1,Low Risk,Warning
LN008024,CUST006134,Home,Business Owner,East,Active,698,1439387,1171117.42,224480,6.41209461867427,1,0,60,-60,2,Low Risk,Critical
LN008025,CUST005019,Business,Salaried,North,Delinquent,843,2095005,404434.54,1782694,1.175190470153599,2,60,0,60,3,Medium Risk,Warning
LN008026,CUST001410,Education,Business Owner,Central,Active,721,1472990,1033325.9,768724,1.9161493591978396,1,0,30,-30,2,Low Risk,Critical
LN008027,CUST001695,Home,Salaried,South,Active,589,182466,124991.25,485857,0.37555494723756166,1,5,10,-5,2,Low Risk,Warning
LN008028,CUST004665,Education,Self-Employed,South,Delinquent,785,2116219,238059.61,2336131,0.9058648680232402,3,30,90,-60,3,Medium Risk,Warning
LN008029,CUST005198,Auto,Self-Employed,South,Active,662,388434,186123.12,1453303,0.2672766793985838,2,15,0,15,2,Low Risk,Warning
LN008030,CUST007362,Home,Business Owner,East,Active,632,320382,201978.3,1074571,0.29814874959402404,3,0,10,-10,2,Low Risk,Warning
LN008031,CUST007453,Business,Salaried,South,Active,821,734782,588170.36,1299515,0.5654278711673201,0,0,0,0,0,Low Risk,No Alert
LN008032,CUST000527,Business,Salaried,West,Active,782,1148779,940341.91,2729461,0.42088126556855,0,5,0,5,1,Low Risk,Warning
LN008033,CUST006668,Home,Self-Employed,West,Active,651,687014,228697.35,540631,1.270763237772159,0,0,0,0,3,Medium Risk,Critical
LN008034,CUST002661,Business,Self-Employed,East,Active,811,1140222,676380.14,2373430,0.4804110506734979,2,0,90,-90,0,Low Risk,Watch
LN008035,CUST007324,Home,Salaried,South,Delinquent,544,1108378,830517.67,2443700,0.45356549494618814,1,30,0,30,4,Medium Risk,Critical
LN008036,CUST007508,Personal,Salaried,Central,Default,823,1003181,799590.73,1657812,0.6051235001314986,1,90,10,80,3,Medium Risk,Critical
LN008037,CUST002173,Business,Self-Employed,East,Default,760,2115141,925362.15,1411749,1.4982415429371652,3,120,0,120,6,High Risk,Critical
LN008038,CUST004967,Home,Salaried,North,Active,718,1829599,842610.3,2178490,0.8398473254410165,1,15,0,15,1,Low Risk,Warning
LN008039,CUST000280,Home,Self-Employed,East,Active,607,2383194,1487359.03,221296,10.769259272648398,2,15,0,15,4,Medium Risk,Critical
LN008040,CUST002965,Business,Salaried,West,Active,546,2353840,659425.93,2184831,1.077355639864136,2,15,0,15,4,Medium Risk,Critical
LN008041,CUST003978,Personal,Business Owner,Central,Active,632,856454,497177.87,1315202,0.6511957858944861,0,0,30,-30,1,Low Risk,Warning
LN008042,CUST002670,Business,Self-Employed,South,Active,760,2482931,1654291.91,241856,10.266154240539825,2,0,0,0,2,Low Risk,Critical
LN008043,CUST002894,Home,Salaried,West,Active,675,273205,41670.73,1368231,0.19967753983062803,0,0,10,-10,0,Low Risk,Watch
LN008044,CUST005989,Personal,Self-Employed,South,Active,620,1640851,998280.68,2283402,0.7185992654819432,1,0,0,0,1,Low Risk,Warning
LN008045,CUST007826,Education,Salaried,South,Active,828,351879,301941.02,1832819,0.19198786132182175,0,0,30,-30,0,Low Risk,No Alert
LN008046,CUST001752,Auto,Business Owner,East,Delinquent,802,1582347,805450.24,829651,1.907244130363249,2,30,0,30,4,Medium Risk,Critical
LN008047,CUST003982,Business,Business Owner,East,Default,689,965544,662594.84,1744965,0.5533314421779233,1,90,0,90,3,Medium Risk,Critical
LN008048,CUST004770,Home,Business Owner,West,Active,759,455089,315390.94,152379,2.9865598277977936,1,0,90,-90,2,Low Risk,Critical
LN008049,CUST005248,Personal,Self-Employed,South,Active,676,540656,417544.01,1839861,0.293856981587196,1,0,0,0,0,Low Risk,Watch
LN008050,CUST002362,Personal,Business Owner,East,Active,846,1079277,517098.5,1252710,0.8615537514668199,0,0,0,0,0,Low Risk,Watch
LN008051,CUST004428,Education,Self-Employed,West,Active,564,2151516,1489489.37,1209384,1.7790180786251513,1,15,0,15,5,Medium Risk,Critical
LN008052,CUST005270,Business,Business Owner,South,Active,835,2164443,366962.07,110371,19.610613295159055,2,0,10,-10,2,Low Risk,Critical
LN008053,CUST006136,Personal,Self-Employed,North,Active,842,1036491,539328.41,1184056,0.8753732931550535,1,0,30,-30,0,Low Risk,Watch
LN008054,CUST005574,Education,Business Owner,North,Active,719,517999,428105.86,2088246,0.24805458743845313,0,0,0,0,0,Low Risk,Watch
LN008055,CUST004132,Home,Salaried,West,Active,816,2313132,1892769.61,2003565,1.154508089330768,0,0,0,0,1,Low Risk,Warning
LN008056,CUST001709,Education,Salaried,North,Active,647,1442125,739939.46,1479901,0.9744739681911155,0,5,0,5,2,Low Risk,Warning
LN008057,CUST005540,Business,Self-Employed,Central,Active,599,519793,441841.11,128125,4.056920975609756,3,0,60,-60,4,Medium Risk,Critical
LN008058,CUST007190,Education,Business Owner,West,Active,618,689570,156788.22,2106153,0.32740736309280477,0,0,0,0,1,Low Risk,Warning
LN008059,CUST006350,Personal,Business Owner,West,Active,608,2384475,1946200.64,2125017,1.1220969055776966,0,0,30,-30,2,Low Risk,Warning
LN008060,CUST002687,Personal,Salaried,South,Active,581,1916840,257841.95,2941011,0.6517622681452059,3,0,0,0,2,Low Risk,Warning
LN008061,CUST002896,Auto,Business Owner,Central,Active,512,436641,87170.33,2408143,0.18131855126543564,1,0,0,0,2,Low Risk,Critical
LN008062,CUST005476,Education,Business Owner,West,Active,798,2187791,362047.67,2886111,0.7580411841401803,0,0,0,0,0,Low Risk,Watch
LN008063,CUST004536,Home,Self-Employed,East,Active,591,564943,418877.71,1148936,0.49170972099403276,0,5,0,5,2,Low Risk,Warning
LN008064,CUST002777,Business,Salaried,West,Active,737,1916909,1388468.56,1659643,1.1550128551742753,0,0,0,0,1,Low Risk,Warning
LN008065,CUST001120,Auto,Business Owner,Central,Active,683,237257,141097.21,47770,4.966652710906427,1,0,30,-30,2,Low Risk,Critical
LN008066,CUST002989,Education,Business Owner,West,Active,677,917616,783970.56,468991,1.9565748596454942,1,0,0,0,2,Low Risk,Critical
LN008067,CUST004260,Home,Self-Employed,North,Active,709,253519,212301.1,2344697,0.1081244186349025,0,0,0,0,0,Low Risk,Watch
LN008068,CUST004244,Auto,Self-Employed,Central,Active,775,466542,159163.74,581076,0.802893253206121,1,0,0,0,0,Low Risk,Watch
LN008069,CUST007698,Personal,Self-Employed,East,Active,803,2376476,1001600.85,281513,8.441798424939524,0,0,0,0,2,Low Risk,Critical
LN008070,CUST006438,Business,Self-Employed,Central,Active,774,243092,230151.35,2283032,0.10647770158280742,0,0,0,0,0,Low Risk,No Alert
LN008071,CUST000195,Education,Business Owner,West,Default,824,594704,383989.8,2547970,0.23340306204547148,0,90,0,90,3,Medium Risk,Critical
LN008072,CUST000663,Home,Business Owner,East,Active,772,1495217,557003.52,2819779,0.5302603501905646,0,15,90,-75,1,Low Risk,Watch
LN008073,CUST000480,Personal,Business Owner,East,Active,535,280381,255963.74,438572,0.6393043787565098,1,15,0,15,3,Medium Risk,Critical
LN008074,CUST004219,Auto,Self-Employed,East,Active,837,547770,245300.9,1896169,0.28888247830230324,1,0,0,0,0,Low Risk,Watch
LN008075,CUST001424,Business,Business Owner,North,Active,569,2477811,660858.4,2940538,0.8426386600003128,1,5,0,5,3,Medium Risk,Critical
LN008076,CUST006843,Auto,Salaried,Central,Active,615,489010,178326.9,2448507,0.1997176238417942,1,0,0,0,1,Low Risk,Warning
LN008077,CUST005061,Auto,Salaried,West,Active,500,1816468,948688.11,1085476,1.6734299054055548,0,0,30,-30,4,Medium Risk,Critical
LN008078,CUST007620,Home,Business Owner,North,Delinquent,580,852149,507622.22,450552,1.8913443953195193,2,30,10,20,5,Medium Risk,Critical
LN008079,CUST002709,Personal,Self-Employed,East,Active,534,1672910,382290.83,60859,27.48829261078887,1,0,60,-60,4,Medium Risk,Critical
LN008080,CUST003176,Education,Salaried,West,Active,782,532931,325834.33,2553048,0.20874303969216404,0,0,10,-10,0,Low Risk,No Alert
LN008081,CUST005875,Home,Business Owner,South,Active,694,1992595,979183.68,1564801,1.2733855614867322,0,0,90,-90,2,Low Risk,Critical
LN008082,CUST005582,Business,Salaried,West,Active,683,797508,573330.66,324936,2.454354088189674,1,0,0,0,2,Low Risk,Critical
LN008083,CUST003815,Auto,Salaried,South,Delinquent,545,717793,97030.96,1314558,0.5460337238828564,1,30,90,-60,4,Medium Risk,Critical
LN008084,CUST002015,Business,Salaried,South,Active,647,1392713,1305577.69,1669213,0.8343530753714475,4,10,0,10,3,Medium Risk,Warning
LN008085,CUST003790,Home,Salaried,East,Default,763,1818185,384902.5,1342492,1.3543358172711644,1,90,0,90,5,Medium Risk,Critical
LN008086,CUST004806,Home,Business Owner,South,Default,592,1234633,993201.29,1571853,0.7854633989310705,1,120,30,90,4,Medium Risk,Critical
LN008087,CUST002444,Education,Salaried,North,Active,827,642386,481265.46,321307,1.9992903982795271,0,0,60,-60,2,Low Risk,Critical
LN008088,CUST000912,Auto,Business Owner,East,Active,613,269067,217648.82,942847,0.2853771608755185,1,10,0,10,2,Low Risk,Warning
LN008089,CUST005457,Home,Salaried,South,Active,846,1948111,597632.09,2552874,0.763105033777617,0,15,0,15,1,Low Risk,Warning
LN008090,CUST007149,Business,Salaried,Central,Active,781,1790487,1429668.05,2418724,0.7402609805831505,1,5,90,-85,1,Low Risk,Watch
LN008091,CUST007767,Education,Salaried,North,Delinquent,602,683581,198256.41,2238644,0.3053549380785869,0,30,60,-30,3,Medium Risk,Warning
LN008092,CUST003214,Business,Business Owner,Central,Active,701,944021,451346.84,2662216,0.35459970190247525,2,0,0,0,0,Low Risk,Watch
LN008093,CUST002365,Auto,Salaried,West,Delinquent,561,584392,496744.87,1866316,0.31312596580643365,0,30,0,30,4,Medium Risk,Critical
LN008094,CUST005831,Education,Salaried,North,Active,593,2394429,2169006.9,2150078,1.1136475048812182,1,0,0,0,2,Low Risk,Warning
LN008095,CUST003630,Education,Self-Employed,Central,Active,816,2357359,1082698.81,518327,4.5480150561325186,0,0,0,0,2,Low Risk,Critical
LN008096,CUST005920,Education,Salaried,Central,Active,727,1758805,1044817.16,408463,4.305910204841075,1,0,30,-30,2,Low Risk,Critical
LN008097,CUST007695,Personal,Self-Employed,East,Active,567,1988319,803916.76,2699465,0.7365603925222219,1,10,0,10,3,Medium Risk,Critical
LN008098,CUST005676,Education,Business Owner,West,Delinquent,784,1448481,525591.17,842818,1.7186165933807773,0,30,0,30,4,Medium Risk,Critical
LN008099,CUST003473,Business,Salaried,North,Active,801,632892,364870.84,2439118,0.25947576132028055,0,15,60,-45,1,Low Risk,Watch
LN008100,CUST000681,Business,Salaried,North,Default,664,957244,143665.26,82160,11.650973709834469,2,90,0,90,6,High Risk,Critical
LN008101,CUST005430,Auto,Self-Employed,North,Default,600,1124445,695093.58,2795831,0.40218632671288074,2,120,0,120,4,Medium Risk,Critical
LN008102,CUST006639,Home,Self-Employed,South,Active,742,2030049,1547467.12,160383,12.657507341800565,0,0,90,-90,2,Low Risk,Critical
LN008103,CUST004652,Home,Salaried,North,Active,589,2208212,533456.64,92919,23.7649135268352,2,0,0,0,3,Medium Risk,Critical
LN008104,CUST000610,Personal,Business Owner,South,Active,587,1733799,423747.12,1035215,1.6748202064305482,0,15,10,5,4,Medium Risk,Critical
LN008105,CUST007941,Education,Self-Employed,East,Active,626,2175608,1057761.72,2594424,0.8385707193581311,0,0,0,0,1,Low Risk,Warning
LN008106,CUST002157,Personal,Salaried,South,Active,606,1786558,1023088.02,2887872,0.6186416849500255,0,0,0,0,1,Low Risk,Warning
LN008107,CUST003867,Auto,Self-Employed,West,Active,821,2326154,954979.72,2371666,0.9808101140717116,1,0,60,-60,0,Low Risk,Watch
LN008108,CUST000372,Auto,Business Owner,South,Active,801,1029464,337166.21,1512713,0.680541517128497,0,0,0,0,0,Low Risk,No Alert
LN008109,CUST006999,Home,Self-Employed,West,Delinquent,743,698233,423149.76,985555,0.7084668029688855,2,30,0,30,2,Low Risk,Warning
LN008110,CUST000616,Auto,Salaried,West,Active,684,1498977,368385.64,960200,1.5611091439283482,0,0,60,-60,2,Low Risk,Critical
LN008111,CUST006912,Education,Self-Employed,West,Active,763,883402,762484.47,1716998,0.5145038025670385,0,0,0,0,0,Low Risk,No Alert
LN008112,CUST006011,Business,Business Owner,West,Active,600,917537,644216.82,752113,1.2199456730571072,2,0,60,-60,2,Low Risk,Warning
LN008113,CUST002254,Auto,Salaried,North,Active,752,1641067,522154.04,674617,2.4325906403188773,0,0,10,-10,2,Low Risk,Critical
LN008114,CUST004943,Personal,Salaried,West,Active,641,2359924,1704232.58,591755,3.9880085508360725,0,15,0,15,4,Medium Risk,Critical
LN008115,CUST004139,Education,Salaried,Central,Active,752,1936537,1124485.56,2998806,0.6457693495344481,5,0,60,-60,2,Low Risk,Critical
LN008116,CUST000865,Auto,Salaried,East,Active,572,676963,620129.5,1128166,0.6000561974035736,0,0,0,0,2,Low Risk,Critical
LN008117,CUST001269,Auto,Business Owner,Central,Active,713,2460351,567702.18,1649896,1.4912158099662038,0,0,0,0,2,Low Risk,Critical
LN008118,CUST007455,Education,Salaried,North,Active,798,1071075,749052.3,1337535,0.80078278325427,1,0,30,-30,0,Low Risk,Watch
LN008119,CUST005475,Auto,Business Owner,West,Active,671,1871745,908908.06,1180761,1.5852022551557852,1,0,0,0,2,Low Risk,Critical
LN008120,CUST000785,Business,Business Owner,South,Delinquent,803,273364,60097.97,1888423,0.1447578217380322,1,60,30,30,2,Low Risk,Warning
LN008121,CUST004572,Home,Self-Employed,North,Active,729,1750826,430085.87,1975497,0.8862711510065568,5,0,0,0,2,Low Risk,Critical
LN008122,CUST004179,Education,Self-Employed,East,Active,736,2198456,683379.36,196568,11.184200887224778,0,15,10,5,3,Medium Risk,Critical
LN008123,CUST005230,Personal,Salaried,South,Active,729,171063,103941.73,486762,0.3514304732086728,1,0,0,0,0,Low Risk,Watch
LN008124,CUST002238,Auto,Salaried,South,Delinquent,506,105554,65494.16,2463204,0.0428523175506373,3,60,0,60,5,Medium Risk,Critical
LN008125,CUST004055,Home,Business Owner,West,Active,694,1160012,587660.57,1738111,0.6673981120883534,0,5,0,5,1,Low Risk,Warning
LN008126,CUST004896,Personal,Self-Employed,East,Active,755,1881023,1076787.23,871657,2.1579853084412792,3,10,60,-50,4,Medium Risk,Critical
LN008127,CUST000936,Personal,Salaried,East,Active,670,1483187,1372347.95,1953312,0.7593190437574745,0,0,0,0,0,Low Risk,Watch
LN008128,CUST003981,Business,Salaried,South,Default,539,1773548,1091210.12,1270706,1.3957186005260067,3,90,0,90,8,High Risk,Critical
LN008129,CUST006395,Home,Business Owner,East,Active,787,2096176,836187.01,1260989,1.6623269513056815,3,0,90,-90,3,Medium Risk,Critical
LN008130,CUST007892,Education,Self-Employed,Central,Active,727,1072855,869007.03,572779,1.8730697179889626,0,0,30,-30,2,Low Risk,Critical
